2026-07-06 22:27:51,185	WARNING utils.py:458 -- Detecting docker specified CPUs. In previous versions of Ray, CPU detection in containers was incorrect. Please ensure that Ray has enough CPUs allocated. As a temporary workaround to revert to the prior behavior, set `RAY_USE_MULTIPROCESSING_CPU_COUNT=1` as an env var before starting Ray. Set the env var: `RAY_DISABLE_DOCKER_CPU_WARNING=1` to mute this warning.
[36m(TaskRunner pid=9282)[0m list(reward_extra_infos_dict.keys())=[]
[36m(TaskRunner pid=9282)[0m Avg size of step-level group: 2.05
[36m(TaskRunner pid=9282)[0m step:119 - global_seqlen/min:33000.000 - global_seqlen/max:33000.000 - global_seqlen/minmax_diff:0.000 - global_seqlen/balanced_min:33000.000 - global_seqlen/balanced_max:33000.000 - global_seqlen/mean:33000.000 - actor/entropy_loss:0.601 - training/rollout_probs_diff_max:0.150 - training/rollout_probs_diff_mean:0.007 - training/rollout_probs_diff_std:0.013 - actor/kl_loss:0.011 - actor/kl_coef:0.001 - actor/pg_loss:-0.000 - actor/pg_clipfrac:0.001 - actor/ppo_kl:0.000 - actor/pg_clipfrac_lower:0.000 - actor/grad_norm:0.518 - perf/mfu/actor:0.000 - perf/max_memory_allocated_gb:36.997 - perf/max_memory_reserved_gb:37.451 - perf/cpu_memory_used_gb:96.687 - actor/lr:0.000 - training/global_step:119.000 - training/epoch:0.000 - critic/score/mean:0.146 - critic/score/max:1.000 - critic/score/min:0.000 - critic/rewards/mean:0.146 - critic/rewards/max:1.000 - critic/rewards/min:0.000 - critic/advantages/mean:-0.023 - critic/advantages/max:2.025 - critic/advantages/min:-1.910 - critic/returns/mean:-0.023 - critic/returns/max:2.025 - critic/returns/min:-1.910 - response_length/mean:154.293 - response_length/max:384.000 - response_length/min:70.000 - response_length/clip_ratio:0.024 - prompt_length/mean:650.585 - prompt_length/max:1304.000 - prompt_length/min:183.000 - prompt_length/clip_ratio:0.000 - episode/reward/mean:0.125 - episode/reward/max:1.000 - episode/reward/min:0.000 - episode/length/mean:2.562 - episode/length/max:3.000 - episode/length/min:2.000 - episode/tool_call_count/mean:1.562 - episode/success_rate:0.125 - episode/nq_success_rate:0.250 - episode/hotpotqa_success_rate:0.000 - timing_s/gen:41.522 - timing_s/reward:0.032 - timing_s/old_log_prob:8.665 - timing_s/ref:5.208 - timing_s/adv:0.227 - timing_s/update_actor:35.585 - timing_s/step:91.248 - timing_per_token_ms/ref:0.158 - timing_per_token_ms/update_actor:1.078 - timing_per_token_ms/gen:6.564 - timing_per_token_ms/adv:0.007 - perf/total_num_tokens:33000.000 - perf/time_per_step:91.248 - perf/throughput:361.653
[36m(TaskRunner pid=9282)[0m list(reward_extra_infos_dict.keys())=[]
[36m(TaskRunner pid=9282)[0m Avg size of step-level group: 3.375
[36m(TaskRunner pid=9282)[0m Training Progress:  40%|████      | 120/300 [24:43<3:31:05, 70.36s/it]
[36m(TaskRunner pid=9282)[0m Training Progress:  40%|████      | 121/300 [25:56<3:32:16, 71.16s/it]
[36m(TaskRunner pid=9282)[0m Training Progress:  41%|████      | 122/300 [27:14<3:37:04, 73.17s/it]
[36m(TaskRunner pid=9282)[0m step:120 - global_seqlen/min:15202.000 - global_seqlen/max:15202.000 - global_seqlen/minmax_diff:0.000 - global_seqlen/balanced_min:15202.000 - global_seqlen/balanced_max:15202.000 - global_seqlen/mean:15202.000 - actor/entropy_loss:0.456 - training/rollout_probs_diff_max:0.205 - training/rollout_probs_diff_mean:0.007 - training/rollout_probs_diff_std:0.015 - actor/kl_loss:0.009 - actor/kl_coef:0.001 - actor/pg_loss:-0.001 - actor/pg_clipfrac:0.002 - actor/ppo_kl:-0.000 - actor/pg_clipfrac_lower:0.000 - actor/grad_norm:0.659 - perf/mfu/actor:0.000 - perf/max_memory_allocated_gb:36.997 - perf/max_memory_reserved_gb:37.451 - perf/cpu_memory_used_gb:107.020 - actor/lr:0.000 - training/global_step:120.000 - training/epoch:0.000 - critic/score/mean:0.667 - critic/score/max:1.000 - critic/score/min:0.000 - critic/rewards/mean:0.667 - critic/rewards/max:1.000 - critic/rewards/min:0.000 - critic/advantages/mean:0.019 - critic/advantages/max:0.878 - critic/advantages/min:-3.768 - critic/returns/mean:0.019 - critic/returns/max:0.878 - critic/returns/min:-3.768 - response_length/mean:95.444 - response_length/max:175.000 - response_length/min:52.000 - response_length/clip_ratio:0.000 - prompt_length/mean:467.593 - prompt_length/max:1329.000 - prompt_length/min:186.000 - prompt_length/clip_ratio:0.000 - episode/reward/mean:0.688 - episode/reward/max:1.000 - episode/reward/min:0.000 - episode/length/mean:1.688 - episode/length/max:3.000 - episode/length/min:1.000 - episode/tool_call_count/mean:0.688 - episode/success_rate:0.688 - episode/nq_success_rate:0.375 - episode/hotpotqa_success_rate:1.000 - timing_s/gen:24.410 - timing_s/reward:0.019 - timing_s/old_log_prob:5.718 - timing_s/ref:3.437 - timing_s/adv:0.109 - timing_s/update_actor:23.899 - timing_s/step:57.599 - timing_per_token_ms/ref:0.226 - timing_per_token_ms/update_actor:1.572 - timing_per_token_ms/gen:9.472 - timing_per_token_ms/adv:0.007 - perf/total_num_tokens:15202.000 - perf/time_per_step:57.599 - perf/throughput:263.930
[36m(TaskRunner pid=9282)[0m list(reward_extra_infos_dict.keys())=[]
[36m(TaskRunner pid=9282)[0m Avg size of step-level group: 3.0
[36m(TaskRunner pid=9282)[0m step:121 - global_seqlen/min:23426.000 - global_seqlen/max:23426.000 - global_seqlen/minmax_diff:0.000 - global_seqlen/balanced_min:23426.000 - global_seqlen/balanced_max:23426.000 - global_seqlen/mean:23426.000 - actor/entropy_loss:0.571 - training/rollout_probs_diff_max:0.302 - training/rollout_probs_diff_mean:0.007 - training/rollout_probs_diff_std:0.015 - actor/kl_loss:0.148 - actor/kl_coef:0.001 - actor/pg_loss:-0.000 - actor/pg_clipfrac:0.000 - actor/ppo_kl:-0.001 - actor/pg_clipfrac_lower:0.000 - actor/grad_norm:0.389 - perf/mfu/actor:0.000 - perf/max_memory_allocated_gb:36.997 - perf/max_memory_reserved_gb:37.451 - perf/cpu_memory_used_gb:94.188 - actor/lr:0.000 - training/global_step:121.000 - training/epoch:0.000 - critic/score/mean:0.394 - critic/score/max:1.000 - critic/score/min:0.000 - critic/rewards/mean:0.394 - critic/rewards/max:1.000 - critic/rewards/min:0.000 - critic/advantages/mean:-0.090 - critic/advantages/max:1.634 - critic/advantages/min:-2.073 - critic/returns/mean:-0.090 - critic/returns/max:1.634 - critic/returns/min:-2.073 - response_length/mean:112.939 - response_length/max:275.000 - response_length/min:67.000 - response_length/clip_ratio:0.000 - prompt_length/mean:596.939 - prompt_length/max:1447.000 - prompt_length/min:188.000 - prompt_length/clip_ratio:0.000 - episode/reward/mean:0.375 - episode/reward/max:1.000 - episode/reward/min:0.000 - episode/length/mean:2.062 - episode/length/max:3.000 - episode/length/min:1.000 - episode/tool_call_count/mean:1.062 - episode/success_rate:0.375 - episode/hotpotqa_success_rate:0.375 - timing_s/gen:33.131 - timing_s/reward:0.009 - timing_s/old_log_prob:6.921 - timing_s/ref:4.195 - timing_s/adv:0.074 - timing_s/update_actor:28.666 - timing_s/step:72.999 - timing_per_token_ms/ref:0.179 - timing_per_token_ms/update_actor:1.224 - timing_per_token_ms/gen:8.889 - timing_per_token_ms/adv:0.003 - perf/total_num_tokens:23426.000 - perf/time_per_step:72.999 - perf/throughput:320.909
[36m(TaskRunner pid=9282)[0m list(reward_extra_infos_dict.keys())=[]
[36m(TaskRunner pid=9282)[0m Avg size of step-level group: 3.3
[36m(TaskRunner pid=9282)[0m step:122 - global_seqlen/min:20334.000 - global_seqlen/max:20334.000 - global_seqlen/minmax_diff:0.000 - global_seqlen/balanced_min:20334.000 - global_seqlen/balanced_max:20334.000 - global_seqlen/mean:20334.000 - actor/entropy_loss:0.501 - training/rollout_probs_diff_max:0.258 - training/rollout_probs_diff_mean:0.007 - training/rollout_probs_diff_std:0.014 - actor/kl_loss:0.030 - actor/kl_coef:0.001 - actor/pg_loss:-0.000 - actor/pg_clipfrac:0.001 - actor/ppo_kl:-0.001 - actor/pg_clipfrac_lower:0.000 - actor/grad_norm:0.492 - perf/mfu/actor:0.000 - perf/max_memory_allocated_gb:36.997 - perf/max_memory_reserved_gb:37.451 - perf/cpu_memory_used_gb:100.399 - actor/lr:0.000 - training/global_step:122.000 - training/epoch:0.000 - critic/score/mean:0.182 - critic/score/max:1.000 - critic/score/min:0.000 - critic/rewards/mean:0.182 - critic/rewards/max:1.000 - critic/rewards/min:0.000 - critic/advantages/mean:-0.012 - critic/advantages/max:1.040 - critic/advantages/min:-3.120 - critic/returns/mean:-0.012 - critic/returns/max:1.040 - critic/returns/min:-3.120 - response_length/mean:107.121 - response_length/max:257.000 - response_length/min:58.000 - response_length/clip_ratio:0.000 - prompt_length/mean:509.061 - prompt_length/max:1386.000 - prompt_length/min:183.000 - prompt_length/clip_ratio:0.000 - episode/reward/mean:0.188 - episode/reward/max:1.000 - episode/reward/min:0.000 - episode/length/mean:2.062 - episode/length/max:3.000 - episode/length/min:1.000 - episode/tool_call_count/mean:1.062 - episode/success_rate:0.188 - episode/nq_success_rate:0.188 - timing_s/gen:37.529 - timing_s/reward:0.031 - timing_s/old_log_prob:7.084 - timing_s/ref:4.202 - timing_s/adv:0.131 - timing_s/update_actor:28.880 - timing_s/step:77.867 - timing_per_token_ms/ref:0.207 - timing_per_token_ms/update_actor:1.420 - timing_per_token_ms/gen:10.616 - timing_per_token_ms/adv:0.006 - perf/total_num_tokens:20334.000 - perf/time_per_step:77.867 - perf/throughput:261.138
[36m(TaskRunner pid=9282)[0m list(reward_extra_infos_dict.keys())=[]
[36m(TaskRunner pid=9282)[0m Avg size of step-level group: 2.4166666666666665
[36m(TaskRunner pid=9282)[0m Training Progress:  41%|████      | 123/300 [28:34<3:41:22, 75.04s/it]
[36m(TaskRunner pid=9282)[0m Training Progress:  41%|████▏     | 124/300 [29:38<3:30:22, 71.72s/it]
[36m(TaskRunner pid=9282)[0m Training Progress:  42%|████▏     | 125/300 [30:55<3:34:03, 73.39s/it]
[36m(TaskRunner pid=9282)[0m step:123 - global_seqlen/min:18273.000 - global_seqlen/max:18273.000 - global_seqlen/minmax_diff:0.000 - global_seqlen/balanced_min:18273.000 - global_seqlen/balanced_max:18273.000 - global_seqlen/mean:18273.000 - actor/entropy_loss:0.681 - training/rollout_probs_diff_max:0.167 - training/rollout_probs_diff_mean:0.006 - training/rollout_probs_diff_std:0.013 - actor/kl_loss:0.087 - actor/kl_coef:0.001 - actor/pg_loss:0.001 - actor/pg_clipfrac:0.003 - actor/ppo_kl:-0.000 - actor/pg_clipfrac_lower:0.000 - actor/grad_norm:1.111 - perf/mfu/actor:0.000 - perf/max_memory_allocated_gb:36.997 - perf/max_memory_reserved_gb:37.451 - perf/cpu_memory_used_gb:105.362 - actor/lr:0.000 - training/global_step:123.000 - training/epoch:0.000 - critic/score/mean:0.448 - critic/score/max:1.000 - critic/score/min:0.000 - critic/rewards/mean:0.448 - critic/rewards/max:1.000 - critic/rewards/min:0.000 - critic/advantages/mean:-0.058 - critic/advantages/max:1.732 - critic/advantages/min:-3.539 - critic/returns/mean:-0.058 - critic/returns/max:1.732 - critic/returns/min:-3.539 - response_length/mean:146.897 - response_length/max:351.000 - response_length/min:65.000 - response_length/clip_ratio:0.000 - prompt_length/mean:483.207 - prompt_length/max:1243.000 - prompt_length/min:184.000 - prompt_length/clip_ratio:0.000 - episode/reward/mean:0.500 - episode/reward/max:1.000 - episode/reward/min:0.000 - episode/length/mean:1.812 - episode/length/max:3.000 - episode/length/min:1.000 - episode/tool_call_count/mean:0.812 - episode/success_rate:0.500 - episode/hotpotqa_success_rate:0.750 - episode/nq_success_rate:0.417 - timing_s/gen:43.654 - timing_s/reward:0.006 - timing_s/old_log_prob:6.387 - timing_s/ref:3.698 - timing_s/adv:0.103 - timing_s/update_actor:25.542 - timing_s/step:79.394 - timing_per_token_ms/ref:0.202 - timing_per_token_ms/update_actor:1.398 - timing_per_token_ms/gen:10.247 - timing_per_token_ms/adv:0.006 - perf/total_num_tokens:18273.000 - perf/time_per_step:79.394 - perf/throughput:230.155
[36m(TaskRunner pid=9282)[0m list(reward_extra_infos_dict.keys())=[]
[36m(TaskRunner pid=9282)[0m Avg size of step-level group: 4.0
[36m(TaskRunner pid=9282)[0m step:124 - global_seqlen/min:20129.000 - global_seqlen/max:20129.000 - global_seqlen/minmax_diff:0.000 - global_seqlen/balanced_min:20129.000 - global_seqlen/balanced_max:20129.000 - global_seqlen/mean:20129.000 - actor/entropy_loss:0.441 - training/rollout_probs_diff_max:0.319 - training/rollout_probs_diff_mean:0.006 - training/rollout_probs_diff_std:0.015 - actor/kl_loss:0.029 - actor/kl_coef:0.001 - actor/pg_loss:-0.001 - actor/pg_clipfrac:0.002 - actor/ppo_kl:0.001 - actor/pg_clipfrac_lower:0.000 - actor/grad_norm:0.271 - perf/mfu/actor:0.000 - perf/max_memory_allocated_gb:36.997 - perf/max_memory_reserved_gb:37.451 - perf/cpu_memory_used_gb:108.779 - actor/lr:0.000 - training/global_step:124.000 - training/epoch:0.000 - critic/score/mean:0.031 - critic/score/max:1.000 - critic/score/min:0.000 - critic/rewards/mean:0.031 - critic/rewards/max:1.000 - critic/rewards/min:0.000 - critic/advantages/mean:-0.010 - critic/advantages/max:3.289 - critic/advantages/min:-0.947 - critic/returns/mean:-0.010 - critic/returns/max:3.289 - critic/returns/min:-0.947 - response_length/mean:84.281 - response_length/max:180.000 - response_length/min:38.000 - response_length/clip_ratio:0.000 - prompt_length/mean:544.750 - prompt_length/max:1328.000 - prompt_length/min:184.000 - prompt_length/clip_ratio:0.000 - episode/reward/mean:0.062 - episode/reward/max:1.000 - episode/reward/min:0.000 - episode/length/mean:2.000 - episode/length/max:3.000 - episode/length/min:1.000 - episode/tool_call_count/mean:1.000 - episode/success_rate:0.062 - episode/nq_success_rate:0.062 - timing_s/gen:24.719 - timing_s/reward:0.006 - timing_s/old_log_prob:6.843 - timing_s/ref:4.096 - timing_s/adv:0.096 - timing_s/update_actor:28.201 - timing_s/step:63.964 - timing_per_token_ms/ref:0.203 - timing_per_token_ms/update_actor:1.401 - timing_per_token_ms/gen:9.166 - timing_per_token_ms/adv:0.005 - perf/total_num_tokens:20129.000 - perf/time_per_step:63.964 - perf/throughput:314.693
[36m(TaskRunner pid=9282)[0m list(reward_extra_infos_dict.keys())=[]
[36m(TaskRunner pid=9282)[0m Avg size of step-level group: 2.0
[36m(TaskRunner pid=9282)[0m step:125 - global_seqlen/min:23854.000 - global_seqlen/max:23854.000 - global_seqlen/minmax_diff:0.000 - global_seqlen/balanced_min:23854.000 - global_seqlen/balanced_max:23854.000 - global_seqlen/mean:23854.000 - actor/entropy_loss:0.697 - training/rollout_probs_diff_max:0.358 - training/rollout_probs_diff_mean:0.007 - training/rollout_probs_diff_std:0.016 - actor/kl_loss:0.007 - actor/kl_coef:0.001 - actor/pg_loss:-0.000 - actor/pg_clipfrac:0.001 - actor/ppo_kl:0.000 - actor/pg_clipfrac_lower:0.000 - actor/grad_norm:0.518 - perf/mfu/actor:0.000 - perf/max_memory_allocated_gb:36.997 - perf/max_memory_reserved_gb:37.451 - perf/cpu_memory_used_gb:114.948 - actor/lr:0.000 - training/global_step:125.000 - training/epoch:0.000 - critic/score/mean:0.294 - critic/score/max:1.000 - critic/score/min:0.000 - critic/rewards/mean:0.294 - critic/rewards/max:1.000 - critic/rewards/min:0.000 - critic/advantages/mean:0.054 - critic/advantages/max:4.346 - critic/advantages/min:-1.500 - critic/returns/mean:0.054 - critic/returns/max:4.346 - critic/returns/min:-1.500 - response_length/mean:123.529 - response_length/max:324.000 - response_length/min:45.000 - response_length/clip_ratio:0.000 - prompt_length/mean:578.059 - prompt_length/max:1430.000 - prompt_length/min:187.000 - prompt_length/clip_ratio:0.000 - episode/reward/mean:0.312 - episode/reward/max:1.000 - episode/reward/min:0.000 - episode/length/mean:2.125 - episode/length/max:3.000 - episode/length/min:1.000 - episode/tool_call_count/mean:1.125 - episode/success_rate:0.312 - episode/hotpotqa_success_rate:0.500 - episode/nq_success_rate:0.125 - timing_s/gen:35.330 - timing_s/reward:0.031 - timing_s/old_log_prob:7.391 - timing_s/ref:4.334 - timing_s/adv:0.175 - timing_s/update_actor:30.022 - timing_s/step:77.292 - timing_per_token_ms/ref:0.182 - timing_per_token_ms/update_actor:1.259 - timing_per_token_ms/gen:8.412 - timing_per_token_ms/adv:0.007 - perf/total_num_tokens:23854.000 - perf/time_per_step:77.292 - perf/throughput:308.623
[36m(TaskRunner pid=9282)[0m list(reward_extra_infos_dict.keys())=[]
[36m(TaskRunner pid=9282)[0m Avg size of step-level group: 2.5833333333333335
[36m(TaskRunner pid=9282)[0m Training Progress:  42%|████▏     | 126/300 [32:06<3:30:33, 72.61s/it]
[36m(TaskRunner pid=9282)[0m Training Progress:  42%|████▏     | 127/300 [33:06<3:18:55, 68.99s/it]
[36m(TaskRunner pid=9282)[0m Training Progress:  43%|████▎     | 128/300 [33:53<2:58:31, 62.28s/it]
[36m(TaskRunner pid=9282)[0m step:126 - global_seqlen/min:18441.000 - global_seqlen/max:18441.000 - global_seqlen/minmax_diff:0.000 - global_seqlen/balanced_min:18441.000 - global_seqlen/balanced_max:18441.000 - global_seqlen/mean:18441.000 - actor/entropy_loss:0.563 - training/rollout_probs_diff_max:0.358 - training/rollout_probs_diff_mean:0.007 - training/rollout_probs_diff_std:0.015 - actor/kl_loss:0.017 - actor/kl_coef:0.001 - actor/pg_loss:0.000 - actor/pg_clipfrac:0.000 - actor/ppo_kl:0.000 - actor/pg_clipfrac_lower:0.000 - actor/grad_norm:0.722 - perf/mfu/actor:0.000 - perf/max_memory_allocated_gb:36.997 - perf/max_memory_reserved_gb:37.451 - perf/cpu_memory_used_gb:134.148 - actor/lr:0.000 - training/global_step:126.000 - training/epoch:0.000 - critic/score/mean:0.065 - critic/score/max:1.000 - critic/score/min:0.000 - critic/rewards/mean:0.065 - critic/rewards/max:1.000 - critic/rewards/min:0.000 - critic/advantages/mean:-0.043 - critic/advantages/max:3.120 - critic/advantages/min:-1.040 - critic/returns/mean:-0.043 - critic/returns/max:3.120 - critic/returns/min:-1.040 - response_length/mean:111.710 - response_length/max:238.000 - response_length/min:49.000 - response_length/clip_ratio:0.000 - prompt_length/mean:483.161 - prompt_length/max:1227.000 - prompt_length/min:183.000 - prompt_length/clip_ratio:0.000 - episode/reward/mean:0.062 - episode/reward/max:1.000 - episode/reward/min:0.000 - episode/length/mean:1.938 - episode/length/max:3.000 - episode/length/min:1.000 - episode/tool_call_count/mean:0.938 - episode/success_rate:0.062 - episode/nq_success_rate:0.125 - episode/hotpotqa_success_rate:0.000 - timing_s/gen:32.753 - timing_s/reward:0.022 - timing_s/old_log_prob:6.588 - timing_s/ref:3.952 - timing_s/adv:0.079 - timing_s/update_actor:27.368 - timing_s/step:70.769 - timing_per_token_ms/ref:0.214 - timing_per_token_ms/update_actor:1.484 - timing_per_token_ms/gen:9.458 - timing_per_token_ms/adv:0.004 - perf/total_num_tokens:18441.000 - perf/time_per_step:70.769 - perf/throughput:260.579
[36m(TaskRunner pid=9282)[0m list(reward_extra_infos_dict.keys())=[]
[36m(TaskRunner pid=9282)[0m Avg size of step-level group: 5.0
[36m(TaskRunner pid=9282)[0m step:127 - global_seqlen/min:19768.000 - global_seqlen/max:19768.000 - global_seqlen/minmax_diff:0.000 - global_seqlen/balanced_min:19768.000 - global_seqlen/balanced_max:19768.000 - global_seqlen/mean:19768.000 - actor/entropy_loss:0.521 - training/rollout_probs_diff_max:0.293 - training/rollout_probs_diff_mean:0.008 - training/rollout_probs_diff_std:0.019 - actor/kl_loss:0.087 - actor/kl_coef:0.001 - actor/pg_loss:0.002 - actor/pg_clipfrac:0.003 - actor/ppo_kl:0.002 - actor/pg_clipfrac_lower:0.000 - actor/grad_norm:0.642 - perf/mfu/actor:0.000 - perf/max_memory_allocated_gb:36.997 - perf/max_memory_reserved_gb:37.451 - perf/cpu_memory_used_gb:126.705 - actor/lr:0.000 - training/global_step:127.000 - training/epoch:0.000 - critic/score/mean:0.167 - critic/score/max:1.000 - critic/score/min:0.000 - critic/rewards/mean:0.167 - critic/rewards/max:1.000 - critic/rewards/min:0.000 - critic/advantages/mean:-0.007 - critic/advantages/max:4.346 - critic/advantages/min:-0.816 - critic/returns/mean:-0.007 - critic/returns/max:4.346 - critic/returns/min:-0.816 - response_length/mean:85.167 - response_length/max:168.000 - response_length/min:47.000 - response_length/clip_ratio:0.000 - prompt_length/mean:573.767 - prompt_length/max:1306.000 - prompt_length/min:183.000 - prompt_length/clip_ratio:0.000 - episode/reward/mean:0.312 - episode/reward/max:1.000 - episode/reward/min:0.000 - episode/length/mean:1.875 - episode/length/max:3.000 - episode/length/min:1.000 - episode/tool_call_count/mean:0.875 - episode/success_rate:0.312 - episode/nq_success_rate:0.312 - timing_s/gen:23.767 - timing_s/reward:0.023 - timing_s/old_log_prob:6.429 - timing_s/ref:3.829 - timing_s/adv:0.089 - timing_s/update_actor:26.402 - timing_s/step:60.546 - timing_per_token_ms/ref:0.194 - timing_per_token_ms/update_actor:1.336 - timing_per_token_ms/gen:9.302 - timing_per_token_ms/adv:0.004 - perf/total_num_tokens:19768.000 - perf/time_per_step:60.546 - perf/throughput:326.497
[36m(TaskRunner pid=9282)[0m list(reward_extra_infos_dict.keys())=[]
[36m(TaskRunner pid=9282)[0m Avg size of step-level group: 2.3636363636363638
[36m(TaskRunner pid=9282)[0m step:128 - global_seqlen/min:12688.000 - global_seqlen/max:12688.000 - global_seqlen/minmax_diff:0.000 - global_seqlen/balanced_min:12688.000 - global_seqlen/balanced_max:12688.000 - global_seqlen/mean:12688.000 - actor/entropy_loss:0.327 - training/rollout_probs_diff_max:0.179 - training/rollout_probs_diff_mean:0.006 - training/rollout_probs_diff_std:0.016 - actor/kl_loss:0.163 - actor/kl_coef:0.001 - actor/pg_loss:-0.001 - actor/pg_clipfrac:0.008 - actor/ppo_kl:0.001 - actor/pg_clipfrac_lower:0.000 - actor/grad_norm:1.530 - perf/mfu/actor:0.000 - perf/max_memory_allocated_gb:36.997 - perf/max_memory_reserved_gb:37.451 - perf/cpu_memory_used_gb:120.878 - actor/lr:0.000 - training/global_step:128.000 - training/epoch:0.000 - critic/score/mean:0.500 - critic/score/max:1.000 - critic/score/min:0.000 - critic/rewards/mean:0.500 - critic/rewards/max:1.000 - critic/rewards/min:0.000 - critic/advantages/mean:-0.124 - critic/advantages/max:1.668 - critic/advantages/min:-3.768 - critic/returns/mean:-0.124 - critic/returns/max:1.668 - critic/returns/min:-3.768 - response_length/mean:77.923 - response_length/max:141.000 - response_length/min:48.000 - response_length/clip_ratio:0.000 - prompt_length/mean:410.077 - prompt_length/max:861.000 - prompt_length/min:183.000 - prompt_length/clip_ratio:0.000 - episode/reward/mean:0.500 - episode/reward/max:1.000 - episode/reward/min:0.000 - episode/length/mean:1.625 - episode/length/max:2.000 - episode/length/min:1.000 - episode/tool_call_count/mean:0.625 - episode/success_rate:0.500 - episode/hotpotqa_success_rate:0.500 - episode/nq_success_rate:0.500 - timing_s/gen:14.279 - timing_s/reward:0.018 - timing_s/old_log_prob:5.622 - timing_s/ref:3.324 - timing_s/adv:0.101 - timing_s/update_actor:23.246 - timing_s/step:46.599 - timing_per_token_ms/ref:0.262 - timing_per_token_ms/update_actor:1.832 - timing_per_token_ms/gen:7.048 - timing_per_token_ms/adv:0.008 - perf/total_num_tokens:12688.000 - perf/time_per_step:46.599 - perf/throughput:272.279
[36m(TaskRunner pid=9282)[0m list(reward_extra_infos_dict.keys())=[]
[36m(TaskRunner pid=9282)[0m Avg size of step-level group: 2.3
[36m(TaskRunner pid=9282)[0m Training Progress:  43%|████▎     | 129/300 [34:52<2:54:27, 61.21s/it]
[36m(TaskRunner pid=9282)[0m Training Progress:  43%|████▎     | 130/300 [36:05<3:03:32, 64.78s/it]
[36m(TaskRunner pid=9282)[0m Training Progress:  44%|████▎     | 131/300 [36:53<2:48:41, 59.89s/it]
[36m(TaskRunner pid=9282)[0m step:129 - global_seqlen/min:12532.000 - global_seqlen/max:12532.000 - global_seqlen/minmax_diff:0.000 - global_seqlen/balanced_min:12532.000 - global_seqlen/balanced_max:12532.000 - global_seqlen/mean:12532.000 - actor/entropy_loss:0.581 - training/rollout_probs_diff_max:0.162 - training/rollout_probs_diff_mean:0.007 - training/rollout_probs_diff_std:0.015 - actor/kl_loss:0.177 - actor/kl_coef:0.001 - actor/pg_loss:-0.000 - actor/pg_clipfrac:0.001 - actor/ppo_kl:-0.001 - actor/pg_clipfrac_lower:0.000 - actor/grad_norm:0.990 - perf/mfu/actor:0.000 - perf/max_memory_allocated_gb:36.997 - perf/max_memory_reserved_gb:37.451 - perf/cpu_memory_used_gb:113.351 - actor/lr:0.000 - training/global_step:129.000 - training/epoch:0.000 - critic/score/mean:0.261 - critic/score/max:1.000 - critic/score/min:0.000 - critic/rewards/mean:0.261 - critic/rewards/max:1.000 - critic/rewards/min:0.000 - critic/advantages/mean:0.091 - critic/advantages/max:1.888 - critic/advantages/min:-1.799 - critic/returns/mean:0.091 - critic/returns/max:1.888 - critic/returns/min:-1.799 - response_length/mean:127.217 - response_length/max:186.000 - response_length/min:48.000 - response_length/clip_ratio:0.000 - prompt_length/mean:417.652 - prompt_length/max:1385.000 - prompt_length/min:182.000 - prompt_length/clip_ratio:0.000 - episode/reward/mean:0.250 - episode/reward/max:1.000 - episode/reward/min:0.000 - episode/length/mean:1.438 - episode/length/max:3.000 - episode/length/min:1.000 - episode/tool_call_count/mean:0.438 - episode/success_rate:0.250 - episode/nq_success_rate:0.500 - episode/hotpotqa_success_rate:0.167 - timing_s/gen:30.391 - timing_s/reward:0.016 - timing_s/old_log_prob:4.966 - timing_s/ref:2.942 - timing_s/adv:0.094 - timing_s/update_actor:20.309 - timing_s/step:58.727 - timing_per_token_ms/ref:0.235 - timing_per_token_ms/update_actor:1.621 - timing_per_token_ms/gen:10.386 - timing_per_token_ms/adv:0.008 - perf/total_num_tokens:12532.000 - perf/time_per_step:58.727 - perf/throughput:213.394
[36m(TaskRunner pid=9282)[0m list(reward_extra_infos_dict.keys())=[]
[36m(TaskRunner pid=9282)[0m Avg size of step-level group: 2.5
